"homograph"	"wordid"	"sentence"	"start"	"end"
"misuse"	"misuse_nou"	"One of the hallmarks of problematic benzodiazepine drug misuse is escalation of dose."	56	62
"misuse"	"misuse_nou"	"The officer says he wanted them to learn a lesson about the misuse of prop guns."	60	66
"misuse"	"misuse_nou"	"This was again criticized in both the press and parliament for the alleged misuse of funds supposedly earmarked for healthcare."	75	81
"misuse"	"misuse_nou"	"An issue in the election were allegations that there had been misuse of the procedure for allocating council housing."	62	68
"misuse"	"misuse_nou"	"And it asks us to look past the potential for misuse and abuse with criminal intent."	46	52
"misuse"	"misuse_vrb"	"They usually abandon the house if their gifts are called payments, or if the owners of the house misuse them."	97	103
"misuse"	"misuse_nou"	"Sukanya Verma of Rediff.com appreciated the film for bringing ""attention to the misuse and commercialisation of religion""."	80	86
"misuse"	"misuse_vrb"	"They misuse their employment by secretly selling the company petrol in the black market."	5	11
"misuse"	"misuse_nou"	"However, after Highfather's misuse of the Life Equation, they are fully resurrected."	28	34
"misuse"	"misuse_nou"	"He has opposed the misuse of funds for urban revitalization to instead destroy viable buildings."	19	25
"misuse"	"misuse_nou"	"Cannabis had been a class B substance under the Misuse of Drugs Act 1971."	48	54
"misuse"	"misuse_nou"	"There is widespread misuse of the programme by hospitals."	20	26
"misuse"	"misuse_nou"	"Islam has instructed its followers to maintain decency in speech, and misuse of tongue has been admonished."	70	76
"misuse"	"misuse_nou"	"The substance could also be considered illegal in the UK under the Misuse of Drugs Act 1971."	67	73
"misuse"	"misuse_nou"	"In 2010, the Federal Circuit ruled, however, that similar conduct is not misuse."	73	79
"misuse"	"misuse_nou"	"In 2013 he was dismissed by the university on grounds of refusal to teach and misuse of university resources."	78	84
"misuse"	"misuse_nou"	"Proponents of the patent misuse defense suggest it could be a defense against litigation brought by patent trolls."	25	31
"misuse"	"misuse_nou"	"It is suggested to use a repository of reusable misuse cases as a support in this 5-step process."	48	54
"misuse"	"misuse_nou"	"He was sentenced to 31 years 10 months 15 days imprisonment for misuse of weapons restricted to the Army."	64	70
"misuse"	"misuse_nou"	"Short-sighted misuse of that power can ruin everything."	14	20
"misuse"	"misuse_nou"	"The Department of Health substance misuse guidelines recommend monitoring for mood disorder in those dependent on or withdrawing from benzodiazepines."	35	41
"misuse"	"misuse_nou"	"Joseph Daul was under investigation for misuse of public funds in France."	40	46
"misuse"	"misuse_nou"	"In 2015 however, case reports of extremely high-dose loperamide resulting in opioid misuse were published."	84	90
