"homograph"	"wordid"	"sentence"	"start"	"end"
"incense"	"incense_nou"	"The Sunni Gedimu and the Yihewani burned incense during worship."	41	48
"incense"	"incense_nou"	"The best frankincense is grown in Oman and the incense is widely used in worship in India."	47	54
"incense"	"incense_nou"	"The single species, A. nitidula is known colloquially in Australia as incense cedar."	70	77
"incense"	"incense_nou"	"This has given the incense cedar a competitive advantage over other species such as the bigcone Douglas-fir in recent years."	19	26
"incense"	"incense_nou"	"The deities are offered scented dried leaves/stalks of rhododendron anthopogon, juniperus recurva, rhododendron setosum or incense sticks made of pine."	123	130
"incense"	"incense_nou"	"The family altar and memorial tablets cleaned and decked with incense, fruit, and sugarcane (uji) offerings."	62	69
"incense"	"incense_nou"	"Combustible bouquets were used by the ancient Egyptians, who employed incense within both pragmatic and mystical capacities."	70	77
"incense"	"incense_nou"	"Camphor has been used for many centuries as a culinary spice, a component of incense, and as a medicine."	77	84
"incense"	"incense_nou"	"For the liturgy, members use such things as incense, chrism and Orthodox icons,."	44	51
"incense"	"incense_nou"	"Over the years, Tibetan incense making have been polluted and over commercialized which leads to incense formulation by non-authentic makers."	97	104
"incense"	"incense_nou"	"The use of these incense timekeeping devices spread from Buddhist monasteries into secular society."	17	24
"incense"	"incense_nou"	"The word copal is derived from the Nahuatl language word copalli, meaning ""incense""."	75	82
"incense"	"incense_nou"	"Individual sticks of incense are then vertically placed into individual censers."	21	28
"incense"	"incense_nou"	"Prayers are offered daily at the temple with incense burning."	45	52
"incense"	"incense_nou"	"Incense stands for prosperity, the more incense burnt, the greater one's prosperity."	0	7
"incense"	"incense_nou"	"In the middle of each street stands an altar of incense with fresh fruit and sacrifices displayed on it."	48	55
"incense"	"incense_nou"	"The sanctuary contained the seven branched candlestick, the table of showbread and the Incense Altar."	87	94
"incense"	"incense_nou"	"Neo soul artists are often associated with alternative lifestyles and fashions, including organic food, incense, and knit caps."	104	111
"incense"	"incense_nou"	"The study found gaseous aliphatic aldehydes, which are carcinogenic and mutagenic, in incense smoke."	86	93
"incense"	"incense_nou"	"Ceramic incense burner figurines from the Escuintla region of Pacific Guatemala frequently depict the wearing of mirrors upon the chest."	8	15
"incense"	"incense_nou"	"Incense is aromatic biotic material which releases fragrant smoke when burned."	0	7
"incense"	"incense_nou"	"K-2 is placed on materials such as incense that are dried and smoked."	35	42
"incense"	"incense_nou"	"Incense and Peppermints is the first album by psychedelic rock band Strawberry Alarm Clock."	0	7
"incense"	"incense_nou"	"Incense ceremonies are mentioned in The Tale of Genji in the early 11th century."	0	7
"incense"	"incense_nou"	"It is hosted during the same day and at the same venue as the incense offering."	62	69
"incense"	"incense_nou"	"These eastern regions' resources included products used in temples, notably incense."	76	83
"incense"	"incense_nou"	"Watches may have replaced incense sticks, but the ""hitting the bowl"" name remains."	26	33
"incense"	"incense_nou"	"Using incense seal clocks requires a period of preparation."	6	13
"incense"	"incense_nou"	"Concurrently, a scented smell of incense followed by all pervading divine music was also noted."	33	40
"incense"	"incense_nou"	"Jewish law prescribes that the ingredients used in making the incense be re-pounded twice a year."	62	69
"incense"	"incense_nou"	"For example, Nag Champa is an incense containing a fragrance combining Plumeria and sandalwood."	30	37
"incense"	"incense_nou"	"Small pieces of the wood are also used as a form of natural incense in spiritual rituals."	60	67
"incense"	"incense_nou"	"Over time, the incense made in Awaji Island became renowned throughout Japan."	15	22
"incense"	"incense_nou"	"In Low Mass incense is not used and the responses (in Latin) are given by one or more servers."	12	19
"incense"	"incense_nou"	"Dragon's blood incense is also occasionally sold as ""red rock opium"" to unsuspecting would-be drug buyers."	15	22
"incense"	"incense_nou"	"After offering incense to heaven, he used chopsticks to take the paper out of the bottle."	15	22
"incense"	"incense_nou"	"Sha Lo Wan was noted for its incense production during the Ming dynasty."	29	36
"incense"	"incense_nou"	"The Babylonians used incense while offering prayers to divining oracles."	21	28
"incense"	"incense_nou"	"Besides meaning ""incense"", the Chinese word xiang (香) also means ""fragrance; scent; aroma; perfume; spice""."	17	24
"incense"	"incense_nou"	"Inside is incense, holy scriptures, valuable items of everyday use."	10	17
"incense"	"incense_nou"	"But in orthodox Daoist practice, offerings should essentially be incense, candles and vegetarian offerings."	65	72
"incense"	"incense_nou"	"The brown incense paper serves as the base."	10	17
"incense"	"incense_nou"	"Some of the recommended treatments made use of cannabis and incense."	60	67
"incense"	"incense_nou"	"Gombiner forbids the naghile's use because its tobacco is analogous to the mugmar (spice incense) banned by Talmudic law."	89	96
"incense"	"incense_nou"	"The Blessed Sacrament may be preceded by bearers carrying leafy branches, incense burners or other devotional items."	74	81
"incense"	"incense_nou"	"At higher elevations, forests include Ponderosa pine, Jeffrey pine, Lodgepole pine, Incense cedar, White fir, Red fir, and deciduous oak."	84	91
"incense"	"incense_nou"	"Navicula is Latin for ""small ship"", and also a term in English for a boat-shaped incense-holder."	81	88
"incense"	"incense_nou"	"At the same time, the beatings of drums and gongs resound to the sky as incense smoke curls upwards."	72	79
