"homograph"	"wordid"	"sentence"	"start"	"end"
"coordinate"	"coordinate_vrb"	"However, the school continues to coordinate with Warrington Borough Council regarding its admissions."	33	43
"coordinate"	"coordinate_vrb"	"BERRY GETS HONOR SCROLL Calls for a 'Normal' Pace in Public Projects and Predicts Agency to Coordinate Them."""	92	102
"coordinate"	"coordinate_vrb"	"The ACLU formed the National Committee on Freedom from Censorship in 1931 to coordinate this effort."	77	87
"coordinate"	"coordinate_vrb"	"The agency has also served as a catalyst to coordinate efforts and encourage other organizations to deliver needed services."	44	54
"coordinate"	"coordinate_vrb"	"However Millthorpe School continues to coordinate with York City Council for admissions."	39	49
"coordinate"	"coordinate_vrb"	"In 1925, Archbishop John T. McNicholas developed a unified agency to coordinate all educational work in the diocese."	69	79
"coordinate"	"coordinate_vrb"	"Also, the better the stereoelectronic interaction is, the less reactive it is to coordinate to the boron atom."	81	91
"coordinate"	"coordinate_vrb"	"This would, it was hoped, lead to civilian panic and the inability of local opposing forces to coordinate a defense."	95	105
"coordinate"	"coordinate_vrb"	"Congress directed the Office of the Federal Coordinator to expedite and coordinate federal permitting for construction of a pipeline."	72	82
"coordinate"	"coordinate_vrb"	"In 1994 a project director was engaged, to coordinate the process of historical research."	43	53
"coordinate"	"coordinate_adj-nou"	"The coordinate system layer implements and extends the concepts in the Climate and Forecast Metadata Conventions."	4	14
"coordinate"	"coordinate_vrb"	"It also encouraged Hezbollah and the rejectionist Palestinian groups to coordinate their planning and to escalate their activities."""	72	82
"coordinate"	"coordinate_vrb"	"Also at this conference Premier Vittorio Orlando of Italy gave General Foch the authority to coordinate the Italian army."	93	103
"coordinate"	"coordinate_vrb"	"It helped establish conservation areas and coordinate Heritage Open Days."	43	53
"coordinate"	"coordinate_vrb"	"The Great Depression saw one of the first large-scale, nationwide efforts to coordinate volunteering for a specific need."	77	87
"coordinate"	"coordinate_vrb"	"Regular userspace web servers do not need to be altered in any way for TUX to coordinate with them."	78	88
"coordinate"	"coordinate_vrb"	"In December 2008, the party and the National Arab Socialist Ba'ath Party agreed to coordinate their political activities."	83	93
"coordinate"	"coordinate_adj-nou"	"The coordinate representation of vectors allows the algebraic features of vectors to be expressed in a convenient numerical fashion."	4	14
