"homograph"	"wordid"	"sentence"	"start"	"end"
"insert"	"insert_vrb"	"Thus IBM programmers could read, insert, delete, and move lines of code by physically manipulating the cards in the deck."	33	39
"insert"	"insert_nou"	"Protein expressed from ligated gene insert is toxic to cells."	36	42
"insert"	"insert_vrb"	"It has SELECT, INSERT, UPDATE, DELETE, MERGE statements to operate on JSON data."	15	21
"insert"	"insert_nou"	"The book runs 160 pages and contains a four-page insert of black-and-white movie stills."	49	55
"insert"	"insert_vrb"	"Interviews are edited to insert occasional explanations from Bell and Kondabolu (introduced by Kondabolu saying, ""Hold up, wait a minute!"""	25	31
"insert"	"insert_vrb"	"There, he will insert himself into their journey, costumed as a ridiculous antagonist of his own invention."	15	21
"insert"	"insert_vrb"	"If X intersects the interval of the right child of T, then insert X in that child, recursively."	59	65
"insert"	"insert_vrb"	"Those who insert objects as aids to masturbation risk them becoming stuck (e.g. as rectal foreign bodies)."	10	16
"insert"	"insert_nou"	"Stadium Club Members Only issued as a factory set and includes parallels of the insert sets as well."	80	86
"insert"	"insert_vrb"	"Other common modes available in PC keyboards are Insert and the other lock keys, Num lock and Scroll lock."	49	55
"insert"	"insert_nou"	"The insert DNA is replicated with the viral DNA; thus, together they are packaged into viral particles."	4	10
"insert"	"insert_nou"	"Credits for Welcome To Tokyo adapted from album insert."	48	54
"insert"	"insert_vrb"	"Fabricate and insert dentures in the mouths of patients."	14	20
"insert"	"insert_vrb"	"Cpf1 appears to be more able to insert new sequences at the cut site, compared to Cas9."	32	38
"insert"	"insert_nou"	"All Eldorados were characterized by a three-deck, jeweled, rear grille insert, but other trim and equipment features varied."	71	77
"insert"	"insert_nou"	"It is injection molded of special high strength plastic and is reinforced with an aluminum insert in the base section."	91	97
"insert"	"insert_nou"	"Almost eight months later came the new EP, with a new added cover and insert art."	70	76
"insert"	"insert_vrb"	"Finally, to arm explosive charge, insert the two friction-type pull igniters in the holes provided in the base."	34	40
"insert"	"insert_nou"	"An insert titled ""Until"" sung by Rena Uehara was also used."	3	9
"insert"	"insert_vrb"	"Drops function for Insert/Picture/From Scanner or Camera."	19	25
"insert"	"insert_nou"	"Also included on the album insert were descriptions of what each song meant in the overall story."	27	33
"insert"	"insert_vrb"	"She underwent surgery to insert a five-inch metal plate and eight screws into her leg."	25	31
"insert"	"insert_vrb"	"Who hasn't heard as a defense of bigotry, ""Some of my best friends are (insert oppressed minority name here)""?"""	72	78
"insert"	"insert_vrb"	"The IntelliStar is used at Cable Headends to insert Local Weather into The Weather Channel's national programming."	45	51
"insert"	"insert_vrb"	"Most triggers are only activated by either INSERT or UPDATE statements."	43	49
"insert"	"insert_nou"	"These approaches did not require a high conductivity copper insert, but did not preclude its use."	60	66
"insert"	"insert_nou"	"Disc and back insert is labeled 1/100."	14	20
"insert"	"insert_vrb"	"When inserted into the cartridge slot, another slot would pop-up to insert the Game Gear cartridge."	68	74
"insert"	"insert_vrb"	"Choanal atresia can be suspected if it is impossible to insert a nasal catheter."	56	62
"insert"	"insert_vrb"	"It's possible for people who have blogs to insert a widget which tracks ratings of that blog."	43	49
"insert"	"insert_nou"	"In addition to the opening/ending songs an insert song was also made called Gin'iro Doresu (銀色ドレス Silver Dress)."	43	49
"insert"	"insert_nou"	"The grille insert was wider and new bumper guards were positioned lower to the parking lamps."	11	17
"insert"	"insert_nou"	"The insert is purified in order to isolate it from other DNA molecules."	4	10
"insert"	"insert_nou"	"The Cinderella LP insert lists the lyrics as follows:Sala-gadoola-menchicka-boo-la bibbidi-bobbidi-booPut 'em together and what have you got?"	18	24
"insert"	"insert_nou"	"The insert song for Episode 12 is ""GRADUATION COLOR"" by Mao Amatsuka."	4	10
"insert"	"insert_vrb"	"These lead weights were decorated with enameling, insert coins, or cut up ornamental metalwork."	50	56
"insert"	"insert_nou"	"All drivers wear helmets and their cars contain either duct taped windows or a wire mesh insert."	89	95
"insert"	"insert_vrb"	"Using a different amortization argument, Pettie then proved that insert, meld, and decrease-key all run in amortized time, which is."	65	71
"insert"	"insert_nou"	"This process is known as Insert moulding and allows single parts to contain multiple materials."	25	31
"insert"	"insert_nou"	"Insert cards are randomly inserted into packs at a specific ratio."	0	6
"insert"	"insert_nou"	"The 1934 Wilfred's Annual similarly featured a Pantomime cut-out insert."	65	71
"insert"	"insert_nou"	"This allows genes that have restriction sites to be cloned without worry of chopping up the insert."	92	98
"insert"	"insert_vrb"	"Janice needed an operation to insert an electrical implant which would stimulate her bladder to function."	30	36
"insert"	"insert_vrb"	"Backdrops allowed users to insert movies or photos as a backdrop in video chats."	27	33
"insert"	"insert_nou"	"While there was no actual insert, some of the first pressing included a Misfits Fiend Club ad."	26	32
"insert"	"insert_vrb"	"During feeding, the bee will insert its proboscis into the keel of the plant."	29	35
"insert"	"insert_nou"	"The DVD insert explains more about the series' creation and purpose: ""There is no one character in the world history."	8	14
"insert"	"insert_vrb"	"They are used by viruses to insert their genetic material into the host genomes."	28	34
"insert"	"insert_vrb"	"As of 2012-06-17, you must insert the prefix '01' after the country code when calling a landline from outside Gabon."	27	33
"insert"	"insert_nou"	"The insert is placed in the mold of an injection molded part beforehand."	4	10
"insert"	"insert_nou"	"To fill the gap, the sequence of Gwyllm discovering music was quickly written as a five-minute insert by Joseph Stefano."	95	101
"insert"	"insert_vrb"	"Plastic spiral binding is a three-step process: punch, insert, crimp."	55	61
"insert"	"insert_nou"	"The insert previews began with The New Teen Titans in DC Comics Presents #26 (Oct. 1980)."	4	10
"insert"	"insert_nou"	"This set totals 33 cards and was available as an insert in 1989 Topps jumbo packs."	49	55
"insert"	"insert_vrb"	"Following base excision, the polymerase can re-insert the correct base and replication can continue."	47	53
"insert"	"insert_nou"	"The insert song is ""Capsule"" by Mix Speakers, Inc and was used in episode three."	4	10
"insert"	"insert_nou"	"The sedan was carpeted in the rear with a carpet insert also found in the front rubber mat."	49	55
"insert"	"insert_vrb"	"Sophia throws the teeth at her and they escape while she attempts to insert them into her mouth."	69	75
"insert"	"insert_vrb"	"Women also began to insert themselves into the business of speakeasies."	20	26
"insert"	"insert_nou"	"Progesterone for vaginal administration is available in the form of a gel or insert (suppository)."	77	83
"insert"	"insert_nou"	"This set totals 22 cards and was available as an insert in 1985 Topps rack packs."	49	55
"insert"	"insert_nou"	"Instead, the excuse given for Gangrel and Viscera's insert was that ""JBL paid them off""."	52	58
"insert"	"insert_nou"	"There may also be insert points for a certain bus, or even the entire mix."	18	24
"insert"	"insert_vrb"	"These pockets are attached on three sides with the top side being open to insert the stamps."	74	80
"insert"	"insert_vrb"	"The final step was for the bee to insert its mouthparts into the flower and initiate suckling."	34	40
"insert"	"insert_vrb"	"Each certificate change requires a delete and insert operation in the priority queue of events."	46	52
"insert"	"insert_vrb"	"Therefore, we will simply insertand insert both values at the end."	36	42
