"homograph"	"wordid"	"sentence"	"start"	"end"
"escort"	"escort_nou"	"On 16 December, Willis moored at the convoy escort piers, Norfolk, where she remained through Christmas."	44	50
"escort"	"escort_nou"	"The ship rejoined Escort Group B3 until she began a lengthy refit in May 1943 that lasted until 8 September."	18	24
"escort"	"escort_nou"	"Beginning in May 1942, Morden was assigned to Mid-Ocean Escort Force escort group C-2."	69	75
"escort"	"escort_nou"	"ISBN 1-85410-588-4Peter Gretton : Convoy Escort Commander (1964)."	41	47
"escort"	"escort_nou"	"In February, with JW 57, she attacked and destroyed U-713, one of two dispatched by the escort group."	88	94
"escort"	"escort_nou"	"He had one very short encounter with an Asian-American escort during The Test Dream."	55	61
"escort"	"escort_nou"	"She joined the Western Local Escort Force (WLEF) in late June 1942 after workups."	29	35
"escort"	"escort_vrb"	"There, the Earl of Cumberland ordered Monson to escort the Dutch prizes to England with Captain Peter Baily's Golden Noble."	48	54
"escort"	"escort_nou"	"She sailed on 2 May with an escort carrier force that closed Okinawa on 21 May."	28	34
"escort"	"escort_nou"	"Lehmann arrived in Loyal Valley with an escort of soldiers on May 12, 1878, eight years after his capture."	40	46
"escort"	"escort_nou"	"The Escort was Britain's best selling small family car throughout the decade."	4	10
"escort"	"escort_vrb"	"After the battle, the squadron helped to escort the crippled battlecruiser Lion home."	41	47
"escort"	"escort_nou"	"Except for a convoy escort voyage to Eniwetok (21 March-15 April), she remained at Pearl Harbor until 29 May."	20	26
"escort"	"escort_nou"	"She served primarily as a convoy escort in the Battle of the Atlantic during the war."	33	39
"escort"	"escort_nou"	"While searching the next day, USS Frederick C. Davis, a destroyer escort in company, was torpedoed and sunk."	66	72
"escort"	"escort_nou"	"Cowra began active service in November 1943 as a convoy escort along the east coast of Australia."	56	62
"escort"	"escort_nou"	"With his new squadron Orr joined HMS Emperor, a Ruler class escort carrier, in December."	60	66
"escort"	"escort_nou"	"Later that month, Convoy PQ 13 was constituted and Duke of York again formed part of the escort force."	89	95
"escort"	"escort_nou"	"Reaching Eniwetok 27 June, she escorted Long Island and other escort carriers to Pearl Harbor, arriving on 5 July."	62	68
"escort"	"escort_nou"	"Reactivated as Strategic Air Command fighter-escort squadron for B-50 Superfortress and B-36 Peacemaker bombers."	45	51
