"homograph"	"wordid"	"sentence"	"start"	"end"
"wind"	"wind_nou"	"Also in 1941, with C.C. Branson, he reviewed the geology of the Wind River Mountains in Wyoming."	64	68
"wind"	"wind_nou"	"The Natural Resources Defense Council (NRDC) argues that government incentives should be directed more towards solar, wind, and energy-efficiency efforts."	118	122
"wind"	"wind_nou"	"Kareela is derived from an Aboriginal word meaning 'place of trees and water' or alternatively 'south wind'."	102	106
"wind"	"wind_nou"	"An Wind meter honouring former Commodore and amateur Meteorologist Ezekiel Stone Wiggins was located on the clubhouse roof in 2011."	3	7
"wind"	"wind_vrb"	"On 23 May 2014, it was announced that it would wind down and eventually close."	47	51
"wind"	"wind_nou"	"By comparison, 15 vessels are used to maintain offshore wind farms in the North Sea."	56	60
"wind"	"wind_nou"	"Like most extremely massive stars, HD 151932 is losing mass via its stellar wind."	76	80
"wind"	"wind_nou"	"The wind farm will consists of 17 Vestas V47 wind turbines, for a total capacity of 11.2 MW."	4	8
"wind"	"wind_nou"	"During the races the wind was pretty light and quite unpredictable."	21	25
"wind"	"wind_nou"	"The Rolling Hills Wind Farm may be one of two wind farms, one in Wyoming, the other in Iowa."	46	50
"wind"	"wind_nou"	"The response from the Lancastrian archers was ineffective as the heavy wind blew snow in their faces."	71	75
"wind"	"wind_nou"	"Suddenly the lights go out and the wind rises."	35	39
"wind"	"wind_nou"	"He is the only wind god that Maui did not take control of."	15	19
"wind"	"wind_nou"	"Conditions deteriorated on 26 January when the system ran into some vertical wind shear and weakened."	77	81
"wind"	"wind_vrb"	"The organisations are all concerned with the Council of Australian Governments' proposals to wind back Australian environmental laws."	93	97
"wind"	"wind_nou"	"On humid days, with a strong Northeast wind, the smell of charred wood is present in the second story."	39	43
"wind"	"wind_nou"	"The ride does not operate during certain combinations of high wind speed and direction."	62	66
"wind"	"wind_nou"	"The solar wind also carries with it the Sun's magnetic field."	10	14
"wind"	"wind_nou"	"In 2012, it became home to the first wind farm in the Upper Peninsula, the 28 MW Garden Wind Farm."	88	92
"wind"	"wind_nou"	"On the other hand, the wind instruments and percussions are particularly prominent."	23	27
"wind"	"wind_nou"	"Reith wrote two volumes of autobiography: Into The Wind in 1956 and Wearing Spurs in 1966."	51	55
"wind"	"wind_vrb"	"John and Feck wind up at the river's edge, and John starts messing with Feck's doll."	14	18
"wind"	"wind_nou"	"August is the month with the weakest average wind speeds."	45	49
"wind"	"wind_nou"	"He then became founder and Chief Executive of Airtricity, the Irish wind farm development company from 1997 until January 2008."	68	72
"wind"	"wind_nou"	"He subsequently built a full-scale grid-connected wind turbine which was installed in 1978 on his parents' farm."	50	54
"wind"	"wind_nou"	"However, most of this noise is expected to be masked by the surrounding noise generated by the wind and waves."	95	99
"wind"	"wind_vrb"	"6,788 yards wind their way through 125 acres (0.51 km²) to make up the golf course."	12	16
"wind"	"wind_nou"	"Doppler lidars are usually pointed to zenith and provide vertically-resolved profiles of the vertical wind component."	102	106
"wind"	"wind_nou"	"The line would carry 1,000-MW of power from wind, solar, and natural gas producers."	44	48
"wind"	"wind_nou"	"Brookfield's $275 million Granite Reliable Wind Farm has 33 Vestas three-megawatt wind turbines on mountains in the Phillips Brook area."	82	86
"wind"	"wind_nou"	"In March 2009 Wind Capital Group announced the sale of their second wind farm outside of Missouri."	68	72
"wind"	"wind_nou"	"In English it could be described as a bird-scaring rattle, a wind-rattle or a wind-clapper."	78	82
"wind"	"wind_nou"	"In parts of Antarctica wind-blown snowflakes that are technically sediments have also caused abrasion of exposed rocks."	23	27
"wind"	"wind_nou"	"Through the remainder of the day the wind gradually changed to a westerly direction."	37	41
"wind"	"wind_vrb"	"This Fund is now in wind down mode and capital being returned to investors."	20	24
"wind"	"wind_nou"	"Weather, 66, 72-78Scorer, R.S., 1952: Mountain-gap winds; a study of the surface wind in Gibraltar."	81	85
"wind"	"wind_nou"	"During the night the wind increased in strength and shifted to a more westerly direction."	21	25
"wind"	"wind_nou"	"The yacht's sophisticated computer detects parameters such as wind speed automatically and displays key data."	62	66
"wind"	"wind_nou"	"Kuterastan followed by making the Big Dipper, the wind, lightning, and thunder, each given their characteristic tasks."	50	54
"wind"	"wind_nou"	"The electricity sector uses mainly renewable energy sources such as hydropower, geothermal power and increasingly wind energy."	114	118
"wind"	"wind_nou"	"Artists hosted include solo pianists with homemade electronics, string quartets, wind trios, vocal octets, and many other configurations."	81	85
"wind"	"wind_nou"	"As of 2008, Sweden produced 1.6% of electricity with wind power."	53	57
"wind"	"wind_nou"	"The prevailing wind flow is generally southwesterly and light, below 15 knots."	15	19
"wind"	"wind_nou"	"By that day, the system had persistent convection around a weak circulation, located in an area of low wind shear."	103	107
"wind"	"wind_nou"	"Ivens explains how he for his entire career has tried to tame the wind by capturing it with the camera."	66	70
"wind"	"wind_nou"	"November to March have the highest mean wind speeds, and June to August have the lightest winds."	40	44
"wind"	"wind_nou"	"Wind dinosaurs consist of smaller theropods, such as Allosaurus and Utahraptor."	0	4
"wind"	"wind_nou"	"Everclear (band) features a track titled ""Santa Ana Wind"" on their 2012 album Invisible Stars."	52	56
"wind"	"wind_nou"	"At Aberdaron in Gwynedd, Wales, a 36 m/s (130 km/h) wind gust was reported on 12 November."	52	56
"wind"	"wind_nou"	"During the voyage, she was allowed to drop her tow lines from the tug and continue alone under wind power."	95	99
"wind"	"wind_nou"	"In Polynesian mythology (Specifically: Samoa), Fa'atiu is the wind and storm god."	62	66
"wind"	"wind_nou"	"In November 2001, the Wind of Hope full-length album was released."	22	26
"wind"	"wind_nou"	"She served as the privately owned freighter South Wind until being laid up in 1954."	50	54
"wind"	"wind_nou"	"The Sibioara Wind Farm is a proposed wind power project in Sibioara, Vaslui County, Romania."	13	17
"wind"	"wind_nou"	"Siemens Energy to supply wind farm turbines."	25	29
"wind"	"wind_nou"	"Foredunes are formed when sand accumulates and wind actively transforms the landscape."	47	51
"wind"	"wind_nou"	"Woodlawn Wind Farm was owner and operator Infigen Energy's sixth Australian wind farm."	9	13
"wind"	"wind_nou"	"The following year, he received an Oscar nomination for his part in George Cukor's Wild Is the Wind."	95	99
"wind"	"wind_nou"	"The plant is thought to be anemophilous (pollinated by wind)."	55	59
"wind"	"wind_nou"	"In addition, BLM has authorized over 100 wind energy testing sites."	41	45
"wind"	"wind_nou"	"Men's and women's equipment includes footwear, shirts, shorts, pants, outerwear (wind suits), base layer and eyewear."	81	85
"wind"	"wind_nou"	"In 1993 he directed The Wind and the Willows by Douglas Post."	24	28
"wind"	"wind_nou"	"The wind farm has 36 Vestas 2 MW wind turbines."	4	8
"wind"	"wind_nou"	"Offshore wind power refers to the construction of wind farms in large bodies of water to generate electric power."	9	13
"wind"	"wind_nou"	"Later that morning, the hurricane reached Category 2 intensity on the Saffir-Simpson Hurricane Wind Scale (SSHWS)."	95	99
"wind"	"wind_nou"	"Water-, steam-, horse- or ox- and wind-powered bark mills existed."	34	38
