"homograph"	"wordid"	"sentence"	"start"	"end"
"convert"	"convert_vrb"	"Post Brothers is expected to convert the former office building into residential apartments or condominiums."	29	36
"convert"	"convert_vrb"	"The second part is of those writings inviting other rulers and kings to convert to Islam."	72	79
"convert"	"convert_vrb"	"The reason for this murder was because she had refused to convert to Zoroastrianism and wanted to stay Christian."	58	65
"convert"	"convert_vrb"	"This had to happen when the bank (Lloyds) refused Blacks' offer to convert them into Blacks and Millets stores."	67	74
"convert"	"convert_vrb"	"Convert the whole number to an improper fraction with the same denominator as the fractional part,."	0	7
"convert"	"convert_nou"	"Wilsdorf was an early convert to the wristwatch, and contracted the Swiss firm Aegler to produce a line of wristwatches."	22	29
"convert"	"convert_vrb"	"From 2005 university colleges were allowed to convert into universities if they met certain requirements."	46	53
"convert"	"convert_vrb"	"He was one of the few pagan leaders of the Carantanians to convert to Christianity."	59	66
"convert"	"convert_nou"	"He is a convert to Roman Catholicism."	8	15
"convert"	"convert_vrb"	"Senders convert their messages written with Chinese characters to a sequence of digits according to the codebook."	8	15
"convert"	"convert_vrb"	"In both the WO-1 and 3153A strains, the different phases convert spontaneously to the others at a low frequency."	57	64
"convert"	"convert_vrb"	"Photochemical carbon dioxide reduction harnesses solar energy to convert CO₂ into higher-energy products."	65	72
"convert"	"convert_nou"	"He was born about the close of the sixth century, and became a convert to Judaism about 615."	63	70
"convert"	"convert_vrb"	"Watched by a near-capacity crowd, the visitors Arsenal began the tie more strongly, but failed to convert their chances."	98	105
"convert"	"convert_vrb"	"After refusing to convert to Islam, they were executed at Samarra on 6 March 845."	18	25
"convert"	"convert_vrb"	"Software ""translators"" could convert documents between WordStar and MacWrite, among others."	29	36
"convert"	"convert_vrb"	"We want to convert them to question who they are, and also question society."""	11	18
"convert"	"convert_vrb"	"People and non-governmental organisations are pressing hard to convert it into an wildlife sanctuary."	63	70
"convert"	"convert_vrb"	"Actuators or solenoids which convert the control unit's electrical output signal into mechanical control movement."	29	36
"convert"	"convert_vrb"	"Haxe can automatically convert miles to kilometers, but not the reverse."	23	30
"convert"	"convert_vrb"	"NOGS succeeded in Vietnam, but funds to convert more aircraft were not approved."	40	47
"convert"	"convert_vrb"	"When the Spaniards arrived in the island one of their first missions was to convert the Tainos into Christianity."	76	83
"convert"	"convert_nou"	"He was the first convert of George Hughes, the puritan vicar of Tavistock."	17	24
"convert"	"convert_nou"	"In Ogden, Utah L.J. meets and marries Mary Dee, daughter of a Mormon convert from the Netherlands."	69	76
"convert"	"convert_vrb"	"Her Muslim older brother tried in vain to convert Flora to Islam, eventually surrendering his sister to the authorities."	42	49
"convert"	"convert_vrb"	"Games that do not convert are quickly buried."	18	25
"convert"	"convert_vrb"	"The One-armed Boxer then proceeds to convert a coffin-maker's shop into an elaborate trap."	37	44
"convert"	"convert_vrb"	"The points earned in qualifying runs convert to additional seconds on the solo run timer."	37	44
"convert"	"convert_vrb"	"Bahrain was one of the earliest areas to convert to Islam (AD 628)."	41	48
"convert"	"convert_vrb"	"Thus mozpotools was created to convert the Mozilla DTD and .properties files to Gettext PO."	31	38
