"homograph"	"wordid"	"sentence"	"start"	"end"
"winds"	"winds_nou"	"Three other ships reported tropical storm-force winds."	48	53
"winds"	"winds_nou"	"Showers and storms can also develop along stationary fronts, and winds move them down the front."	65	70
"winds"	"winds_nou"	"The strongest winds hit Wales and Northwest English coasts."	14	19
"winds"	"winds_nou"	"Throughout southwestern Puerto Rico, the storm brought moderate rains, strong winds, and rough seas."	78	83
"winds"	"winds_nou"	"After attaining peak winds of 125 mph (205 km/h), the effects of cooler ocean temperatures began to weaken the system."	21	26
"winds"	"winds_nou"	"Hurricane Sandy had tropical storm-force winds when it reached Connecticut October 29, 2012, with four deaths blamed on the storm."	41	46
"winds"	"winds_nou"	"The R3Y set a transcontinental seaplane record of 403 mph in 1954 by utilizing the speed of high-altitude jetstream winds."	116	121
"winds"	"winds_nou"	"After its abandonment, strong storm winds ripped off a roof section and the damage was not immediately repaired."	36	41
"winds"	"winds_nou"	"In Mississippi, winds gusts peaked at 45 mph (72 km/h) with sustained winds of 39 mph (63 km/h) in Waveland."	16	21
"winds"	"winds_nou"	"In the Swiss Alps winds over 200 km/h were recorded."	18	23
"winds"	"winds_nou"	"The strongest cyclone of the season, the third hurricane, peaked at Category 3 strength with 125 mph (205 km/h) winds."	112	117
"winds"	"winds_nou"	"Regionally, these winds are known by many different names."	18	23
"winds"	"winds_nou"	"These winds caused scattered power and communication losses throughout the Peninsula."	6	11
"winds"	"winds_nou"	"In North Carolina, the large wind field of Gladys produced tropical storm force winds near Manteo."	80	85
"winds"	"winds_vrb"	"He sees Isabelle mingling, but bumps straight into Kay, an ex-girlfriend, who winds him up, lambasting him."	78	83
"winds"	"winds_nou"	"However, contrary winds delayed him and the frigate sailed."	18	23
"winds"	"winds_nou"	"Gusty winds were also reported, causing power outages to over 100,000 people."	6	11
"winds"	"winds_nou"	"In eastern Hualien County, 250 houses succumbed to strong winds."	58	63
"winds"	"winds_nou"	"Many low-lying areas of Manila were underwater while strong winds damaged homes and trees."	60	65
"winds"	"winds_nou"	"Terrific winds and pestilential disease marked the long journey, and twenty people died."	9	14
"winds"	"winds_vrb"	"The procession winds its way along the main streets of the historic center completely in silence."	15	20
"winds"	"winds_nou"	"Senior forecaster Ewan Mitchel said winds from a cold front picked up dust from north-east South Australia on 22 September."	36	41
"winds"	"winds_nou"	"Later on September 20, Charlie peaked with maximum sustained winds of 65 mph (100 km/h)."	61	66
