"homograph"	"wordid"	"sentence"	"start"	"end"
"pasty"	"pasty_adj"	"Additionally used as a filling for the traditional Karelian pasty."	60	65
"pasty"	"pasty_adj"	"The shop focuses on pasty as art and is described as ""interactive, edible art""."	20	25
"pasty"	"pasty_adj"	"Morvah now celebrates 'pasty day' instead, on the first Tuesday of every August."	23	28
"pasty"	"pasty_nou"	"Most bathed in the Nile and used a pasty soap made from animal fat and chalk."	35	40
"pasty"	"pasty_nou"	"The pumpability of viscous or pasty products has a key effect on the reliable function of a vacuum filler."	30	35
"pasty"	"pasty_adj"	"Generally speaking, vacuum fillers can be used for filling pasty and compressible products."	59	64
"pasty"	"pasty_nou"	"It is a yellow gelatinous pasty soap with use in bleaching and cleaning and as a compound of some varnishes."	26	31
"pasty"	"pasty_adj"	"As the national dish of Cornwall, several oversized versions of the pasty have been created in the county."	68	73
"pasty"	"pasty_adj"	"In 2012, Bolton-born boxer Amir Khan mentioned introducing his American fiancée to the pasty barm during a visit to England."	88	93
"pasty"	"pasty_adj"	"The annual festival attracts thousands of visitors, who may also visit the Cornish Pasty Museum and attend other cultural events."	83	88
"pasty"	"pasty_nou"	"When fried it is slightly crispy on the outside, and remains pasty on the inside."	61	66
"pasty"	"pasty_adj"	"With its doughy crust, the pasty can be eaten without utensils."	27	32
"pasty"	"pasty_nou"	"If concrete is too pasty, cavities may form within it."	19	24
"pasty"	"pasty_nou"	"At room temperature it was a milky liquid, but when cooled turned pasty."	66	71
"pasty"	"pasty_adj"	"Matt Grant originated in England, where his mother taught him how to make a pasty."	76	81
"pasty"	"pasty_adj"	"Whilst a student, Rogerson worked at the Proper Cornish pasty factory in Bodmin."	56	61
"pasty"	"pasty_nou"	"Oiticica oil is much darker in color and is susceptible to transforming into a pasty, semi-solid state at room temperature."	79	84
"pasty"	"pasty_nou"	"He said spoo are tiny, pasty, mealworm-like creatures that travel slowly in herds."	23	28
"pasty"	"pasty_adj"	"The association sponsors the World Pasty Championships, an annual event held at the Eden Project."	35	40
"pasty"	"pasty_nou"	"They have pasty bluish skin that seems wrinkled and possibly brittle."	10	15
