"homograph"	"wordid"	"sentence"	"start"	"end"
"defect"	"defect_nou"	"Before folic acid fortification, about 4,100 pregnancies were affected by a neural tube defect each year in the United States."	88	94
"defect"	"defect_nou"	"Quality of wood never varies, impossible to detect the smallest defect."	64	70
"defect"	"defect_nou"	"There are four manifestations of deviant development (Death, Malformation, Growth Retardation and Functional Defect)."	109	115
"defect"	"defect_nou"	"He died in Hamburg in 1924 of a brain embolism, thought to have been caused by a congenital heart defect."	98	104
"defect"	"defect_nou"	"This was due to a metallurgical and manufacturing defect in the first stage low pressure compressor disk."	50	56
"defect"	"defect_nou"	"There is also a defect in the Btk gene in this condition."	16	22
"defect"	"defect_vrb"	"After his election, Abdul Rahman claimed that the opposition People's Justice Party offered him a bribe to defect from UMNO."	107	113
"defect"	"defect_nou"	"He was invalided out of the army in 1916 because of a heart defect."	60	66
"defect"	"defect_nou"	"Mice that lack casein kinase 2 alpha prime have a defect in the morphology of developing sperm."	50	56
"defect"	"defect_nou"	"The difference in mass between bound and unbound nucleons is known as the mass defect."	79	85
"defect"	"defect_nou"	"His only defect is probably his modesty."""	9	15
"defect"	"defect_nou"	"He studied law, was admitted to the bar in 1817 but did not practice due to a vocal defect."	84	90
"defect"	"defect_nou"	"The exact chromosomal defect in isolated cleft hand is not yet defined."	22	28
"defect"	"defect_vrb"	"Initially, it sought to obtain arms as well as increase its ranks from Indian soldiers expected to defect."	99	105
"defect"	"defect_nou"	"Synergism between ethanol excess and the genetic defect""."	49	55
"defect"	"defect_nou"	"This magazine states that the starter's defect exists in early Virago models made in year 1982 and 1983."	40	46
"defect"	"defect_nou"	"This fails to last as he discovers his family's hereditary genetic defect that becomes active at adolescence."	67	73
"defect"	"defect_nou"	"She had a ventricular septal defect (hole in the heart), and he was still married to Ruma."	29	35
"defect"	"defect_nou"	"Patent ductus arteriosus is the most common defect."	44	50
"defect"	"defect_nou"	"Expression of the biochemical defect of methionine dependence in fresh patient tumors in primary histoculture."	30	36
"defect"	"defect_nou"	"Dopant-dopant and dopant-defect processes underlying activation kinetics."	25	31
"defect"	"defect_vrb"	"But as the years passed, the younger generations began to defect from the Way."	58	64
"defect"	"defect_vrb"	"During the transfer process in 1992, Roggenburg again challenged the decision to defect from Bern."	81	87
"defect"	"defect_nou"	"Females with this defect may have adducted thumbs or subnormal intelligence."	18	24
"defect"	"defect_nou"	"He finds out that his brother suffers from a congenital heart defect and needs surgery."	62	68
"defect"	"defect_nou"	"The ECG findings in atrial septal defect vary with the type of defect the individual has."	34	40
"defect"	"defect_vrb"	"According to Himoud, the officers in his division abused him and other soldiers, whereupon they decided to defect."	107	113
"defect"	"defect_nou"	"This response is a relative afferent pupillary defect (or Marcus Gunn pupil)."	47	53
"defect"	"defect_nou"	"Internal hard-drive defect management is a system present in hard drives for handling of bad sectors."	20	26
"defect"	"defect_nou"	"Process change management and defect prevention programs are integrated into processes."	30	36
"defect"	"defect_nou"	"Levine was born with a heart defect that required open-heart surgery at four months old."	29	35
"defect"	"defect_vrb"	"He stated that he does not regret his decision to defect from North Korea to South Korea."	50	56
"defect"	"defect_nou"	"She was born with a heart defect and underwent open heart surgery before leaving Korea."	26	32
"defect"	"defect_vrb"	"Chiang Kai-shek sought to convince Sun Chuanfang to also defect, though to the Kuomintang."	57	63
"defect"	"defect_vrb"	"The garrison was commanded by Sidi Marjan, who refused to surrender or defect."	71	77
"defect"	"defect_nou"	"The enzyme defect responsible for OCA1-type albinism is tyrosine 3-monooxygenase (tyrosinase), which synthesizes melanin from the amino acid tyrosine."	11	17
"defect"	"defect_nou"	"Tye, died in infancy in 1995 from a heart defect."	42	48
"defect"	"defect_nou"	"In 2010, Bowen was diagnosed with a life-threatening heart defect at nineteen weeks in utero."	59	65
"defect"	"defect_nou"	"It can be moved into the breast defect while still attached to its blood supply under the arm pit (axilla)."	32	38
"defect"	"defect_nou"	"In rare cases, congenital defect results in a short tail-like structure being present at birth."	26	32
"defect"	"defect_nou"	"The defect must substantially hinder the vehicle's use, value, or safety."	4	10
"defect"	"defect_nou"	"It is the most common complex congenital heart defect."	47	53
