"homograph"	"wordid"	"sentence"	"start"	"end"
"desert"	"desert_nou"	"The 18-hole, par-72 Desert Inn Golf Club opened in 1952."	20	26
"desert"	"desert_nou"	"The school is part of the Desert Sands Unified School District."	26	32
"desert"	"desert_nou"	"The couple honeymooned at the Palm Springs, California, desert resort and also in Europe."	56	62
"desert"	"desert_nou"	"The boundaries of the Bright Lands are contained entirely within the bounds of the Bright Desert."	90	96
"desert"	"desert_nou"	"Born in Santiago, the family moved to Mendoza, in the desert Cuyo region of western Argentina, in 1886."	54	60
"desert"	"desert_nou"	"Consequently, Sandi and Lou meet in the desert and help each other survive."	40	46
"desert"	"desert_nou"	"This 7770-square-kilometre sandstone plateau, roughly the size of Puerto Rico, rises 300m from the Libyan Desert floor."	106	112
"desert"	"desert_nou"	"The district has a climate which is milder than that in the desert regions in further north and north-west."	60	66
"desert"	"desert_nou"	"Here it is fed only by the wadis of the western desert during the winter rains."	48	54
"desert"	"desert_nou"	"In June 2010, Time Warner Cable began carrying the channel's high definition feed on its Desert Cities systems."	89	95
"desert"	"desert_nou"	"With ""Raincloud"", another song called ""From a Desert to a Beach"" was included."	46	52
"desert"	"desert_nou"	"This is a small area quite different from the desert."	46	52
"desert"	"desert_nou"	"He also pitched in one game for the Single-A High Desert Mavericks that season."	50	56
"desert"	"desert_nou"	"In the mid-1960s Kielan-Jaworowska led a series of Polish-Mongolian paleontological expeditions to the Gobi Desert."	108	114
"desert"	"desert_nou"	"Nuclear weapons testing has caused desert mosquitoes to grow into giant monsters, in a plot resembling Them!"	35	41
"desert"	"desert_nou"	"He wrote numerous screenplays, most notably for the Laurel and Hardy film Sons of the Desert (1933)."	86	92
"desert"	"desert_nou"	"He also appeared as the castaway on Desert Island Discs in 1957."	36	42
"desert"	"desert_nou"	"In the early drafts of the book, J R R Tolkien had associated these wereworms with the Gobi Desert."	92	98
"desert"	"desert_nou"	"They believe that the swarm must have nested in the desert to reproduce."	52	58
"desert"	"desert_nou"	"The Negev desert in Israel, for example, has a significant average relative humidity of 64%."	10	16
"desert"	"desert_nou"	"Desert, sun and no control of the situation."	0	6
"desert"	"desert_nou"	"All songs written by Ben Weasel, except ""Dry Is the Desert"" written by Ben Weasel & Dan Vapid."	52	58
"desert"	"desert_nou"	"This area includes the Kalahari Desert, and several large river drainage systems."	32	38
"desert"	"desert_nou"	"When Operation Desert Storm started in January 1991 the squadron was at the forefront of air operations."	15	21
"desert"	"desert_nou"	"The Aserai of the southern desert are adept at both cavalry and infantry tactics."	27	33
"desert"	"desert_nou"	"He and his family, who belonged to the Ngaanyatjarra nation, lived a traditional, nomadic way of life in the desert."	109	115
"desert"	"desert_nou"	"Desert people: a study of the Walbiri Aborigines of Central Australia."	0	6
"desert"	"desert_nou"	"This tournament is played in Sharjah, and is gaining popularity in the desert land of the UAE."	71	77
"desert"	"desert_nou"	"The desert owl or desert tawny owl (Strix hadorami), formerly known as Hume's owl, is a species of owl."	18	24
"desert"	"desert_nou"	"The Judaean Desert is an area with a special morphological structure along the east of the Judaean Mountains."	12	18
