"homograph"	"wordid"	"sentence"	"start"	"end"
"initiate"	"initiate_vrb"	"In such mixtures decomposition of the peroxide can initiate exothermic radical polymerization of the vinyltrimethoxysilane."	51	59
"initiate"	"initiate_vrb"	"The use of a laser to initiate a carbon-doped explosive via a fiber optic."	22	30
"initiate"	"initiate_vrb"	"Clients therefore initiate communication sessions with servers which await incoming requests."	18	26
"initiate"	"initiate_vrb"	"It is passed in code to an underlying driver or provider in order to initiate the connection."	69	77
"initiate"	"initiate_nou"	"Afterwards, the initiate had to buy the other members a round of drinks."	16	24
"initiate"	"initiate_vrb"	"Mature stromata eject meiotically derived spores (ascospores), which are ejected into the atmosphere and initiate new plant infections (horizontal transmission)."	105	113
"initiate"	"initiate_nou"	"Characters begin as lay members and progress through a series of membership levels, such as initiate or Rune Lord."	92	100
"initiate"	"initiate_vrb"	"The inhibited form is described as ""a failure to initiate or respond."	49	57
"initiate"	"initiate_vrb"	"However, radiation induced-breaks can also initiate recombination in mutants deleted for this spo11 homolog."	43	51
"initiate"	"initiate_vrb"	"In turn, Lakerbaia denied having made the statement and declared that he would initiate a defamation action against Tarba."	79	87
"initiate"	"initiate_vrb"	"Instead, the council voted to initiate a joint organizing drive similar to the failed 1919 campaign."	30	38
"initiate"	"initiate_vrb"	"The firm may also initiate a recall voluntarily, perhaps subject to the same regulations as if the recall were compulsory."	18	26
"initiate"	"initiate_vrb"	"His first act was to initiate the float of a loan on 27 January 1868 to cover army pensions."	21	29
"initiate"	"initiate_vrb"	"These incidents led Israel to initiate the Second Lebanon War, which lasted through August 2006."	30	38
"initiate"	"initiate_vrb"	"He was the first to initiate the company's exports to France and Italy."	20	28
"initiate"	"initiate_nou"	"Maroon released a demo cassette in 1999 entitled The Initiate although all four songs can be found on later releases."	53	61
"initiate"	"initiate_vrb"	"ABP is essential to concentrating testosterone in levels high enough to initiate and maintain spermatogenesis."	72	80
"initiate"	"initiate_vrb"	"When the peroxide is mixed with the resin, it decomposes to generate free radicals, which initiate the curing reaction."	90	98
"initiate"	"initiate_vrb"	"Sustainability mini-grants also provide students with opportunities to initiate contributions to campus sustainability efforts."	71	79
"initiate"	"initiate_vrb"	"He also helped initiate a biomass to methanol project for the Center."	15	23
"initiate"	"initiate_vrb"	"To initiate a renaissance in recognizing the proud history of Assyrian civilization as the cornerstone of Iraq and world civilization."	3	11
"initiate"	"initiate_vrb"	"They would initiate very limited amounts of social interactions, and would respond only to direct social approaches from others."	11	19
"initiate"	"initiate_vrb"	"Spores do not germinate easily, needing a treatment of temperature, chemicals or a combination of the two to initiate germination."	109	117
"initiate"	"initiate_vrb"	"Engineers can haul resources, initiate the construction of new buildings, and repair and dismantle buildings."	30	38
"initiate"	"initiate_vrb"	"He shall be the one and only one to destroy the Kaliyuga and initiate the holy and divine Satya Yuga."	61	69
"initiate"	"initiate_vrb"	"State legislatures cannot initiate any Bill or proposal for amendment of the Constitution."	26	34
"initiate"	"initiate_vrb"	"The absence of specific flight crew training in flight simulators to initiate a go-around when below landing decision height."	69	77
"initiate"	"initiate_nou"	"To their right, the initiate is in a panic."	20	28
"initiate"	"initiate_vrb"	"UDP-xylose is then used to initiate glycosaminoglycan biosynthesis on the core protein of proteoglycans."	27	35
"initiate"	"initiate_vrb"	"The couple is acknowledged as among the first to initiate mission efforts in the Japanese immigrant community in America."	49	57
"initiate"	"initiate_vrb"	"The plan was to initiate a pincer movement to encircle and destroy the 3rd US Army."	16	24
"initiate"	"initiate_vrb"	"Ukrpryroda's regional organizations initiate community service days where communities clean their territories."	36	44
"initiate"	"initiate_nou"	"The initiate ""puts on Christ"" (Galatians 3:27), and is ""buried with him in baptism."	4	12
"initiate"	"initiate_vrb"	"Magdeburg's Raugust, Seguin and Decker were often able to initiate counter-attacks."	58	66
"initiate"	"initiate_vrb"	"SWAT arrived on the scene shortly thereafter, while a negotiator attempted to initiate contact with Penley."	78	86
"initiate"	"initiate_vrb"	"Sharif took steps to initiate Islamization and conservatism at once."	21	29
"initiate"	"initiate_vrb"	"In bed, Steve tries to initiate sex, but Irene says she doesn't feel very sexy."	23	31
"initiate"	"initiate_vrb"	"Infrared triggers would initiate various mp3-encoded audio segments as they passed."	24	32
"initiate"	"initiate_vrb"	"The Council can initiate, design, develop, plan, execute and monitor all research activities."	16	24
"initiate"	"initiate_vrb"	"PLCγ can also initiate the NF-κB pathway."	15	23
"initiate"	"initiate_vrb"	"The purpose of the Board is to initiate and coordinate the activities of the Society."	31	39
"initiate"	"initiate_vrb"	"When there is an interaction between the two, the infant would be the one to initiate it."	77	85
"initiate"	"initiate_vrb"	"Shareholder derivative suits permit a shareholder to initiate a suit when management has failed to do so."	53	61
"initiate"	"initiate_vrb"	"They initiate a prison riot to distract the guards."	5	13
"initiate"	"initiate_vrb"	"Inovio has the intent to initiate a phase I/IIa clinical study in the fourth quarter of 2013."	25	33
"initiate"	"initiate_vrb"	"School resource officer The SRO program is meant to initiate more positive contact between police and youth."	52	60
"initiate"	"initiate_vrb"	"However, they were crippled with fear, forcing Galvatron to initiate the attack on Unicron himself."	60	68
"initiate"	"initiate_vrb"	"Variations of these factors will initiate dynamic modifications to the ecosystem."	33	41
"initiate"	"initiate_vrb"	"In February 1940, the FCC asked the United States Department of Justice to initiate an investigation into the program."	75	83
"initiate"	"initiate_vrb"	"Upon depositing within the aneurysm, the coils expand and initiate a thrombotic reaction within the aneurysm."	58	66
"initiate"	"initiate_vrb"	"The secret ""Poro"" society is for men while ""Sande"" society for women both of whom initiate the young into adulthood."	82	90
"initiate"	"initiate_vrb"	"Once the electric field is turned on, protein migration will initiate."	61	69
"initiate"	"initiate_vrb"	"There was nothing to suggest Horton was evading police, or that police got near enough to initiate a criminal pursuit."	90	98
"initiate"	"initiate_vrb"	"In addition there are modulatory loops that initiate, modify or specify this mediation (Ewert 2004)."	44	52
