"homograph"	"wordid"	"sentence"	"start"	"end"
"protest"	"protest_nou"	"But on 10 January, they did just that ""to make their protest"" with Lib-Lab assistance."	53	60
"protest"	"protest_vrb"	"Those who would protest, will find their objections overruled."	16	23
"protest"	"protest_nou"	"Tens of thousands have learned that protest and marches don't do it."	36	43
"protest"	"protest_nou"	"It is thought that many unionists voted for Alliance as a protest at Robinson's financial misdealings."	58	65
"protest"	"protest_nou"	"SCAW handed out an Afghanistan pamphlet during the protest."	51	58
"protest"	"protest_vrb"	"Before the riot broke out, young Uighurs had marched through the city ""to protest a case of judicial discrimination""."	74	81
"protest"	"protest_nou"	"Madoyan logded a protest at the Ministry of Justice against the arrests."	17	24
"protest"	"protest_nou"	"The protest escalated, after law enforcers opened fire on protesters, killing four of them."	4	11
"protest"	"protest_nou"	"He also instigated the protest against Indonesia's April Manganang over claims of being a hermaphrodite."	23	30
"protest"	"protest_nou"	"Its isolation was further deepened by boycotts of South African produce in protest at the country's system of Apartheid."	75	82
"protest"	"protest_nou"	"We call for the immediate release of those detained for peaceful protest."""	65	72
"protest"	"protest_nou"	"Police refrained from taking action after a group of demonstrators returned to an intact protest site near Government House."	89	96
"protest"	"protest_nou"	"In 2014 the hotel celebrated the protest with the naming of Merle's Bar."	33	40
"protest"	"protest_nou"	"In August 2006, a student strike occurred at the school in protest of the school bursar's alleged mishandling of funds."	59	66
"protest"	"protest_nou"	"In the June 2013 protest against the Turkish government, Turkish police allegedly used CR gas on protesters in Istanbul."	17	24
"protest"	"protest_nou"	"The protest of the league involved picketing and beatings of the Issei."	4	11
"protest"	"protest_nou"	"The rally on August 25 marked the protest aspect of the otherwise celebratory."	34	41
"protest"	"protest_nou"	"Lisa Fithian is an American political activist and protest organizer."	51	58
"protest"	"protest_vrb"	"Those who have dared to protest this were often intimidated and threatened."	24	31
"protest"	"protest_nou"	"He is working on an innovative method for estimating the size of protest events and other mass gatherings,."	65	72
"protest"	"protest_nou"	"Another ""For Fair Elections"" protest was staged on the Novy Arbat street in Moscow."	29	36
"protest"	"protest_vrb"	"Subramania Iyer actively supported the cause of India's freedom and used his newspaper to protest British Imperialism."	90	97
"protest"	"protest_nou"	"The students of Visva-Bharati University too staged a protest march."	54	61
"protest"	"protest_nou"	"The case involved an anti-war protest on the campus of Indiana University."	30	37
"protest"	"protest_nou"	"Before she died, she stated that it was for personal reasons and was not a protest of the war."	75	82
"protest"	"protest_nou"	"The 1978 Treetop Protest Site is still accessible today and includes platforms high in the trees."	17	24
"protest"	"protest_nou"	"Pro-Moscow protest leader arrested in Ukraine's Donetsk."	11	18
"protest"	"protest_nou"	"Erecting improvised street barricades, dubbed guarimbas, has been the most common form of protest, although their use is controversial."	90	97
