"homograph"	"wordid"	"sentence"	"start"	"end"
"construct"	"construct_vrb"	"Plans were put in place to construct suitable facilities for the F-117A at Holloman."	27	36
"construct"	"construct_vrb"	"In 2012, Drax Biomass announced plans to construct a 450,000 metric ton per year wood pellet production facility in Gloster."	41	50
"construct"	"construct_vrb"	"India announced a $19.93 million project to construct cotton ginneries at Ngabu, Ngara and Balaka in 2009."	44	53
"construct"	"construct_vrb"	"It encourages students to ""construct their own meaning"" (with guidance from peers and facilitator of consensus process)."	27	36
"construct"	"construct_vrb"	"Unconstrained by physical limitations, users are free to choose and construct their virtual forms and identities."	68	77
"construct"	"construct_vrb"	"Initially, plans were in place to construct a Bass Pro store on the location."	34	43
"construct"	"construct_vrb"	"Residents construct themed scarecrows and place them outside their houses for a week while there are various fundraising events held."	10	19
"construct"	"construct_vrb"	"There are also plans to construct a tram network in Tbilisi."	24	33
"construct"	"construct_vrb"	"The U.S. Congress appropriated $25,000 to construct the light on March 3, 1891."	42	51
"construct"	"construct_vrb"	"The area in which Augustus wanted to construct Classe was in a lagoon."	37	46
"construct"	"construct_vrb"	"The original appropriation was to construct a pair of range lights, for reasons that remain obscure."	34	43
"construct"	"construct_vrb"	"The legislation authorized the expenditure of $25 billion to construct these ""interstate highways"" from 1957 to 1969."	61	70
"construct"	"construct_nou"	"Quickly, the construct relationship was abandoned and replaced by the use of the relative particle ܕ, d-, da-."	13	22
"construct"	"construct_vrb"	"The granite stone used to construct the kerbs are irregular in size, depending upon where they are located."	26	35
"construct"	"construct_vrb"	"In 2010 the club put in a proposal to the council to construct a 2600 capacity playing arena."	53	62
"construct"	"construct_vrb"	"One can explicitly construct the spinors, and then examine how they behave under the action of the relevant Lie groups."	19	28
"construct"	"construct_vrb"	"The residence remained a rental property until 1930 when it was to be demolished to construct a warehouse."	84	93
"construct"	"construct_nou"	"As studies of online community proliferate, the concept of online community has become a more accepted social construct."	110	119
"construct"	"construct_vrb"	"We construct a new POVM to distinguish between and."	3	12
"construct"	"construct_vrb"	"From this fact it is straightforward to construct the limiting points algebraically or by compass and straightedge."	40	49
"construct"	"construct_vrb"	"It is often advantageous to construct a CLIN Schedule that matches an outline of the work statement."	28	37
"construct"	"construct_vrb"	"Teams of contestants construct elaborate Rube Goldberg style chain-reaction machines on tables arranged around a large gymnasium."	21	30
"construct"	"construct_nou"	"Next, we define a construct called a superfield:f is self-adjoint, of course."	18	27
"construct"	"construct_vrb"	"They proved that each of these techniques is as secure as the block cipher that is used to construct it."	91	100
"construct"	"construct_vrb"	"In ""Limited"" tournaments, players construct decks using booster packs plus any additional basic lands of their choice."	34	43
"construct"	"construct_vrb"	"Additionally, plans are in the works to construct new roads connecting littoral towns in the region to the main highway."	40	49
"construct"	"construct_vrb"	"When development is completed, larvae construct cocoons to pupate."	38	47
"construct"	"construct_nou"	"Independent validation studies indicate that the measure demonstrates excellent construct validity."	80	89
"construct"	"construct_vrb"	"Next, construct a ""necklace"" of smaller, linked tori that lie inside A⁰."	6	15
"construct"	"construct_vrb"	"The winery took three years to construct, as most of the work was done by Wagner and his family."	31	40
"construct"	"construct_vrb"	"George Marsh contracted Zook and Wilson of Van Wert to construct a new hotel for a cost of $28,757."	55	64
"construct"	"construct_vrb"	"In April 1999, the Board of CSU trustees decided to give $27 million to construct post-earthquake projects."	72	81
"construct"	"construct_vrb"	"Hinkley Point C nuclear power station is a project to construct a 3,200 MW two reactor nuclear power station."	54	63
"construct"	"construct_vrb"	"Here I wanted to depart from the standard three or four movement concerto and construct something different."	78	87
"construct"	"construct_vrb"	"Next to the word are several images that can be used to construct the word."	56	65
"construct"	"construct_vrb"	"In all, over 1,500 workers helped construct the building."	34	43
"construct"	"construct_nou"	"Identities are a social construct, and once cemented, are almost impossible to alter."	24	33
"construct"	"construct_vrb"	"Each player uses both hole cards along with the board to construct a hand, like in Texas hold 'em."	57	66
"construct"	"construct_vrb"	"All of this makes a rugby infrastructure difficult to construct, and the islands are beset by rising sea levels."	54	63
"construct"	"construct_vrb"	"In biological systems, nucleic acids contain information which is used by a living cell to construct specific proteins."	91	100
"construct"	"construct_vrb"	"He befriends a woman name Ann and finds work helping construct the Hoover Dam."	53	62
"construct"	"construct_vrb"	"The first PPNB period involved construction of massive earth architecture, layering soil with reeds to construct walls."	103	112
"construct"	"construct_vrb"	"In 1879, the area was purchased to construct the new post edifice, which was unveiled on September 1, 1885."	35	44
"construct"	"construct_vrb"	"Much of the Urus' diet and medicine also revolve around the same totora reeds used to construct the islands."	86	95
"construct"	"construct_vrb"	"Frameworks like Spring can construct these same objects and wire them together before returning a reference to client."	27	36
"construct"	"construct_vrb"	"Multiple microservers can be put together in a small package to construct a microdatacenter."	64	73
"construct"	"construct_vrb"	"Jebediah's research eventually led him to construct a machine that enabled him to travel through time and space."	42	51
"construct"	"construct_vrb"	"Following Catholic emancipation in 1829, the need to construct churches and cathedrals to serve this population became critically apparent."	53	62
"construct"	"construct_vrb"	"It is possible to construct languages which are not even recursively enumerable, however."	18	27
