"homograph"	"wordid"	"sentence"	"start"	"end"
"conflict"	"conflict_nou"	"Uppsala's methodology is, however, the only one that permits timely annual updates for all conflict-affected countries."	91	99
"conflict"	"conflict_nou"	"It is America that wants this conflict to go on."	30	38
"conflict"	"conflict_nou"	"It sees no conflict in trusting God for healing while receiving medical care."	11	19
"conflict"	"conflict_nou"	"Ethnic conflict and civic life: Hindus and Muslims in India."	7	15
"conflict"	"conflict_nou"	"Dark Lord characters do not often engage in direct conflict with protagonists."	51	59
"conflict"	"conflict_nou"	"Armed Conflict and Biodiversity in Sub-Saharan Africa:The Case of the Democratic Republic of Congo (DRC) (Report)."	6	14
"conflict"	"conflict_nou"	"At the high point of the conflict, over 40,000 British and Commonwealth troops were stationed in Malaya."	25	33
"conflict"	"conflict_nou"	"The Howard G. Buffett Foundation supports projects in the areas of agriculture, nutrition, water, humanitarian, conservation, and conflict/unaccompanied persons."	130	138
"conflict"	"conflict_nou"	"Driven insane by his internal conflict, he decides to practice his new routine from the act without protection."	30	38
"conflict"	"conflict_nou"	"The emperor probably agreed with King Philip II of France, already in conflict with the English king, on Richard's capture."	70	78
"conflict"	"conflict_nou"	"This violent conflict has roots in the political turmoil arising out of differences over the succession to Muhammad."	13	21
"conflict"	"conflict_nou"	"In the event of a major conflict, Australia was to serve in a role akin to coastal artillery."	24	32
"conflict"	"conflict_nou"	"After Hasanwayh's death, conflict broke out between several of his sons."	25	33
"conflict"	"conflict_nou"	"Human Rights Watch, a U.S.-based group, accused both sides in the conflict of torture and war crimes."	66	74
"conflict"	"conflict_nou"	"As of February 2013, this remains the longest solely Green Beret battle of the Afghanistan conflict."	91	99
"conflict"	"conflict_nou"	"He is the author of Canadian Conflict of Laws, the leading Canadian work on the conflict of laws."	29	37
"conflict"	"conflict_nou"	"The media reported that La Bella believed there was clearly an appearance of a conflict of interest by Reno."	79	87
"conflict"	"conflict_vrb"	"Throughout his tenure, he defended the right of the Fed to take actions that would sometimes conflict with presidential desires."	93	101
"conflict"	"conflict_nou"	"Antigonus emerged from the conflict as the unchallenged ruler of Macedon and the leading power in Greece."	27	35
"conflict"	"conflict_nou"	"Fear of communism, extreme revolutionary ideas and ultra-nationalism caused conflict among the new ruling elites."	76	84
"conflict"	"conflict_nou"	"The end of the conflict saw Italy devastated and considerably depopulated."	15	23
"conflict"	"conflict_nou"	"Henry considered the Saxon question settled, but the Investiture conflict would quickly undo the peace."	65	73
"conflict"	"conflict_nou"	"This conflict was to be the catalyst for him immediately leaving the government."	5	13
"conflict"	"conflict_nou"	"The different strategies resulted in a sharp conflict between the two communist politicians."	45	53
"conflict"	"conflict_nou"	"It is designed to provide protection in low intensity conflict."	54	62
"conflict"	"conflict_nou"	"This however brought him into conflict both within his own party as well at Het Parool."	30	38
"conflict"	"conflict_nou"	"The army arrive on the scene and engage the demonstrators in conflict, finally capturing Jang-hoon and Kyung-min."	61	69
"conflict"	"conflict_nou"	"Hundreds of thousands of Karen and other ethnic groups have been killed in the conflict."	79	87
"conflict"	"conflict_nou"	"Elected with the cooperation of the APRA, conflict soon arose between the President and Haya de la Torre."	42	50
"conflict"	"conflict_nou"	"Conflict between Placidia and Bonifacius started in 429."	0	8
"conflict"	"conflict_nou"	"The US Dodd-Frank Act was supposed to help bring about the end of conflict diamonds and minerals in the US."	66	74
"conflict"	"conflict_nou"	"Most represented compromises designed to avert military conflict."	56	64
"conflict"	"conflict_nou"	"Differences are more a matter of mutual curiosity rather than conflict."	62	70
"conflict"	"conflict_nou"	"IWDC facilitates the Community Advocate Mentor Program which trains women peace activists from regions moving from conflict to co-existence."	115	123
"conflict"	"conflict_nou"	"The conflict continued until 1461, when Mehmed asked the Prince to come to Constantinople and negotiate with him."	4	12
"conflict"	"conflict_nou"	"Embarrassed, the Eisenhower administration quickly ended CIA support for Permesta and withdrew its agents and remaining aircraft from the conflict."	138	146
"conflict"	"conflict_nou"	"He has been wounded in conflict, captured, and is being held in a prisoner camp in Rock Island, Illinois."	23	31
"conflict"	"conflict_nou"	"The British Empire (including Nova Scotia) declared itself neutral in the conflict."	74	82
"conflict"	"conflict_nou"	"An occasion for war: civil conflict in Lebanon and Damascus in 1860."	27	35
"conflict"	"conflict_nou"	"It is said that about 1000 years ago, the King had a conflict with a Bohemian nobleman."	53	61
"conflict"	"conflict_nou"	"Conflict between these groups typically occurs when group one becomes passive aggressive or group two becomes outwardly aggressive."	0	8
"conflict"	"conflict_nou"	"Conflict had arisen between defensive coordinator Buddy Ryan and offensive coordinator Kevin Gilbride."	0	8
"conflict"	"conflict_nou"	"Siad Barre's flight from the capital, on January 26, 1991, marked a distinct shift in the conflict."	90	98
"conflict"	"conflict_nou"	"Instead, Pryor merely removes all memory of the conflict."	48	56
"conflict"	"conflict_nou"	"There is no record of any kind of internal conflict between members."	43	51
"conflict"	"conflict_nou"	"In many locations, agencies may face unclear or overlapping authority, increasing conflicts and delaying conflict resolution."	105	113
"conflict"	"conflict_nou"	"Arbitration is best for low intensity conflict, but is the most favored mediation style overall."	38	46
"conflict"	"conflict_nou"	"However, Bryant and Byrd came into conflict."	35	43
"conflict"	"conflict_vrb"	"In 2014, however, Al-Qaeda and ISIL conflict directly."	36	44
"conflict"	"conflict_nou"	"The first serious armed conflict of the war took place on February 14."	24	32
"conflict"	"conflict_nou"	"This conflict was one of the main causes of Cleopatra's fall from power shortly afterward."	5	13
"conflict"	"conflict_nou"	"Daming's (Chew Chor Meng) wife, Meimei (Pan Lingling), is constantly in conflict with her daughter-in-law, Meizhen (Sora Ma)."	72	80
"conflict"	"conflict_nou"	"In the meantime the conflict had widened out into the War of the Austrian Succession."	20	28
"conflict"	"conflict_nou"	"Another stand-out track from the EP is ""Speak to Me Bones"", which also deals with the theme of relational conflict."	106	114
"conflict"	"conflict_nou"	"Examples of detrimental effects are increased bullying, conflict, stress, staff turnover and absenteeism; reduction in productivity and social responsibility."	56	64
"conflict"	"conflict_nou"	"Marisa, stretched thin by her obligations and ultimate goals, experiences conflict, but then learns to prioritize her own goals."	74	82
"conflict"	"conflict_nou"	"Under Otto's successor, King Henry II, the conflict was still smouldering."	43	51
"conflict"	"conflict_nou"	"The Neva Regiment took heavy losses during the conflict."	47	55
