"homograph"	"wordid"	"sentence"	"start"	"end"
"reject"	"reject_vrb"	"If a governor does not sign or reject a bill, it becomes law automatically."	31	37
"reject"	"reject_nou"	"As a result, the reject stream is concentrated up while the product stream is desalted."	17	23
"reject"	"reject_vrb"	"Priests would reject dogma and ""old cant""."	14	20
"reject"	"reject_vrb"	"Both of these assumptions are tenuous at best, and most scholars reject them."	65	71
"reject"	"reject_vrb"	"Proponents of estimation reject the validity of hypothesis testing for the following reasons, among others:P-values are easily and commonly misinterpreted."	25	31
"reject"	"reject_vrb"	"This design also included a ""reject door"" that allowed the machine to reject unshreddable materials, greatly reducing downtime."	70	76
"reject"	"reject_vrb"	"In 1918, prior to Versailles, he published an essay titled ""Reject the Anglo-American-Centered Peace"" (英米本位の平和主義を排す)."	60	66
"reject"	"reject_vrb"	"Zaghloul and his cabinet decided to accept the first four terms but to reject the last two."	71	77
"reject"	"reject_vrb"	"If he answered ""Yes"", he would reject Dred Scott, and would alienate Southerners."	31	37
"reject"	"reject_nou"	"This type of structure would be known as a band-reject or band-stop filter."	48	54
"reject"	"reject_vrb"	"The Wales coach Graham Henry said ""It was right to reject this paltry offer."	51	57
"reject"	"reject_vrb"	"As a result, it motivated this movement to reject traditional gender and racial rules."	43	49
"reject"	"reject_vrb"	"More recent treatments of Proto-Germanic tend to reject or simply omit discussion of the Germanic substrate hypothesis."	49	55
"reject"	"reject_vrb"	"The first school to completely reject mercantilism was the physiocrats, who developed their theories in France."	31	37
"reject"	"reject_vrb"	"Both groups reject the Oslo Accords and other plans for peace with Israel."	12	18
"reject"	"reject_vrb"	"Geary even went so far as to reject his candidacy from the Democratic party of Kansas for the U.S. Senate."	29	35
"reject"	"reject_vrb"	"We reject your claims and will never submit to your authority."	3	9
"reject"	"reject_vrb"	"The Navajo voters would ultimately reject three attempts at establishing a constitutional government over disagreement of lasting legal language."	35	41
"reject"	"reject_nou"	"The Sugargliders got their start playing support for Melbourne bands Captain Cocoa, Ripe and the Fish John West Reject."	112	118
"reject"	"reject_vrb"	"The opinion was put forward that the referendum to reject the school reforms was only successful because of this."	51	57
"reject"	"reject_vrb"	"According to personal preference, a brighter green colour can be achieved by including spinach, though other aficionados reject this."	121	127
"reject"	"reject_vrb"	"Tenskwatawa had a series of religious visions which transformed his life and led him to reject his old ways."	88	94
"reject"	"reject_vrb"	"Voters then decide whether to accept or reject all amendments put forth."	40	46
"reject"	"reject_vrb"	"Jewish texts like 3 Baruch began to reject a restored Temple completely."	36	42
"reject"	"reject_vrb"	"Post-Keynesian economists, on the other hand, reject the neoclassical synthesis and, in general, neoclassical economics applied to the macroeconomy."	46	52
"reject"	"reject_vrb"	"Modern historians reject the traditional view that Edward mainly employed Norman favourites, but he did have foreigners in his household."	18	24
"reject"	"reject_vrb"	"The chairman of Parramatta mosque gave a speech during Friday prayers on 9 October 2015 saying ""We reject terrorism."""	99	105
"reject"	"reject_vrb"	"One day, Vanessa tries to sit with the girls at lunchtime, but they reject her."	68	74
"reject"	"reject_nou"	"The new EA focused on the use of EDT for destroying overpacked and reject munitions."	67	73
"reject"	"reject_vrb"	"Some MTAs will detect this invalid pipelining and reject email sent this way."	50	56
"reject"	"reject_vrb"	"In particular, the context-driven community and the International Society for Software Testing reject these standards."	95	101
"reject"	"reject_vrb"	"The Armenian Church would reject the decisions of the Council of Chalcedon, instead adhering to Miaphysitism."	26	32
"reject"	"reject_vrb"	"Pluralists likewise reject historicism and utopian thinking."	20	26
"reject"	"reject_nou"	"If they cannot support the reservation being requested, they send a reject message to let the listener know about it."	68	74
"reject"	"reject_vrb"	"The procedure may assume that reject(P,t) returned false for every ancestor t of c in the search tree."	30	36
"reject"	"reject_vrb"	"They may even deliberately reject certain behaviors that are seen as ""acting white."""	27	33
"reject"	"reject_vrb"	"In the first case, an algorithm for Unambiguous-SAT should reject, and in the second it should accept the formula."	59	65
"reject"	"reject_vrb"	"The signatories clarified that they do not reject military service in the IDF, only targeted killings of individuals, declaring: ""We."	43	49
"reject"	"reject_vrb"	"Voters of the gold fields reject statehood as premature on 1859-09-05."	26	32
"reject"	"reject_vrb"	"Finally, a provider can petition the FISA Court to reject the directive."	51	57
"reject"	"reject_vrb"	"The Sekekers mutilate themselves through infibulation and breast ablation, to reject their femininity."	78	84
"reject"	"reject_vrb"	"Based on this, they chose to reject secession."	29	35
"reject"	"reject_vrb"	"Both the Puerto Rican Independence Party and the New Progressive Party reject Commonwealth status."	71	77
"reject"	"reject_vrb"	"But you don't want to push too hard or they'll reject it."""	47	53
"reject"	"reject_vrb"	"Within the Jewish community, many reject Fackenheim's assertion that this could be called a commandment."	34	40
"reject"	"reject_vrb"	"Carcetti's decision to reject the governor's bailout leaves him with intractable budget problems."	23	29
"reject"	"reject_vrb"	"After two have been revealed, the team must reject one of the answers."	44	50
"reject"	"reject_vrb"	"These groups are sometimes classified under denominations, though for theological reasons many groups reject this classification system."	102	108
"reject"	"reject_vrb"	"In July 2008, the Court decided to reject the plaints against the planning decision."	35	41
"reject"	"reject_vrb"	"It is not because I am gay that I will reject it."	39	45
"reject"	"reject_vrb"	"At first, Hasenclever was pro-war and volunteered for military service; soon, however, he came to reject the war."	98	104
"reject"	"reject_vrb"	"The books of Ruth and Jonah reject the racialization of the Israelite religion by Ezra."	28	34
"reject"	"reject_vrb"	"The speaker can decide to accept or reject it."	36	42
"reject"	"reject_vrb"	"Many economic theories reject utilitarianism and rational agency, especially those that might be considered heterodox."	23	29
"reject"	"reject_vrb"	"When they still reject his design, however, he begs the increasingly uncomfortable City gents to accept him into the Freemasons."	16	22
"reject"	"reject_vrb"	"The Labour Party would reject non-intervention in October 1937."	23	29
"reject"	"reject_vrb"	"On their part, Adventists reject as unbiblical a number of teachings held by many (though not all) Fundamentalists."	26	32
"reject"	"reject_vrb"	"We reject all government and economic repression."	3	9
"reject"	"reject_vrb"	"One must either reject the norm (heterosexuality) or embrace it full force."""	16	22
"reject"	"reject_vrb"	"Athos, Porthos, and Aramis all reject it, and d'Artagnan is promoted to Lieutenant of the Musketeers."	31	37
"reject"	"reject_vrb"	"In the 1540s, the Shah Tahmasp became increasingly orthodox and grew to reject artistic representations of living creatures."	72	78
"reject"	"reject_vrb"	"If his sentiments displease them, they reject them with murmurs; if they are satisfied, they brandish their spears."""	39	45
"reject"	"reject_vrb"	"Mainstream historical linguists reject Wang's hypothesis, continuing to adhere to Neogrammarian exceptionlessness."	32	38
"reject"	"reject_vrb"	"Groups (like individual analysts) can also reject evidence which contradicts prior conclusions."	43	49
"reject"	"reject_vrb"	"This was sufficient for many roads, for whom current locomotives were taxing enough, to reject the duplex idea."	88	94
"reject"	"reject_vrb"	"However, the Mieu reject this and see themselves as a distinct ethnicity."	18	24
"reject"	"reject_vrb"	"Today, most scholars reject the translation of epiousios as meaning daily."	21	27
"reject"	"reject_vrb"	"Christadelphians and Jehovah's Witnesses reject the view of a living, conscious soul after death."	41	47
"reject"	"reject_vrb"	"Postmodernism describes movements which both arise from, and react against or reject, trends in modernism."	78	84
"reject"	"reject_vrb"	"Kerry stated afterward: ""We flatly reject this illegal effort to further divide Ukraine."	35	41
"reject"	"reject_vrb"	"As verses 15-19 reject any familial ties between God and the angels."	16	22
